order_item_id,order_id,item_id,quantity
OI022231,ORD009221,MI00152,1
OI022232,ORD009221,MI00150,1
OI022233,ORD009222,MI00231,1
OI022234,ORD009222,MI00230,2
OI022235,ORD009222,MI00230,3
OI022236,ORD009223,MI00201,2
OI022237,ORD009223,MI00202,2
OI022238,ORD009224,MI00058,2
OI022239,ORD009224,MI00058,1
OI022240,ORD009225,MI00202,1
OI022241,ORD009225,MI00203,2
OI022242,ORD009225,MI00202,3
OI022243,ORD009226,MI00252,3
OI022244,ORD009226,MI00254,1
OI022245,ORD009226,MI00257,2
OI022246,ORD009226,MI00256,1
OI022247,ORD009227,MI00131,1
OI022248,ORD009227,MI00128,1
OI022249,ORD009227,MI00130,1
OI022250,ORD009228,MI00183,1
OI022251,ORD009228,MI00182,1
OI022252,ORD009228,MI00178,1
OI022253,ORD009229,MI00138,2
OI022254,ORD009229,MI00137,1
OI022255,ORD009229,MI00134,1
OI022256,ORD009230,MI00107,1
OI022257,ORD009230,MI00107,2
OI022258,ORD009231,MI00158,1
OI022259,ORD009231,MI00155,1
OI022260,ORD009231,MI00157,1
OI022261,ORD009231,MI00155,1
OI022262,ORD009232,MI00091,3
OI022263,ORD009232,MI00092,2
OI022264,ORD009233,MI00030,2
OI022265,ORD009233,MI00027,1
OI022266,ORD009234,MI00222,1
OI022267,ORD009235,MI00242,1
OI022268,ORD009235,MI00240,1
OI022269,ORD009236,MI00148,1
OI022270,ORD009236,MI00146,1
OI022271,ORD009237,MI00195,1
OI022272,ORD009237,MI00195,2
OI022273,ORD009238,MI00163,2
OI022274,ORD009238,MI00162,1
OI022275,ORD009238,MI00163,2
OI022276,ORD009239,MI00060,1
OI022277,ORD009239,MI00064,1
OI022278,ORD009239,MI00062,1
OI022279,ORD009239,MI00064,3
OI022280,ORD009240,MI00087,1
OI022281,ORD009240,MI00088,1
OI022282,ORD009241,MI00096,3
OI022283,ORD009241,MI00097,1
OI022284,ORD009241,MI00098,1
OI022285,ORD009242,MI00018,1
OI022286,ORD009243,MI00232,2
OI022287,ORD009243,MI00229,2
OI022288,ORD009243,MI00231,1
OI022289,ORD009244,MI00120,1
OI022290,ORD009244,MI00119,1
OI022291,ORD009245,MI00016,2
OI022292,ORD009245,MI00016,1
OI022293,ORD009246,MI00217,1
OI022294,ORD009246,MI00219,1
OI022295,ORD009246,MI00219,1
OI022296,ORD009247,MI00070,1
OI022297,ORD009247,MI00070,2
OI022298,ORD009247,MI00069,1
OI022299,ORD009248,MI00047,1
OI022300,ORD009248,MI00044,2
OI022301,ORD009248,MI00044,1
OI022302,ORD009249,MI00224,1
OI022303,ORD009249,MI00228,1
OI022304,ORD009249,MI00226,1
OI022305,ORD009250,MI00028,1
OI022306,ORD009250,MI00029,1
OI022307,ORD009250,MI00031,1
OI022308,ORD009251,MI00189,1
OI022309,ORD009251,MI00190,2
OI022310,ORD009252,MI00053,1
OI022311,ORD009252,MI00049,2
OI022312,ORD009252,MI00049,2
OI022313,ORD009253,MI00165,1
OI022314,ORD009253,MI00161,1
OI022315,ORD009254,MI00047,1
OI022316,ORD009254,MI00044,2
OI022317,ORD009255,MI00067,1
OI022318,ORD009255,MI00068,2
OI022319,ORD009256,MI00214,1
OI022320,ORD009256,MI00211,2
OI022321,ORD009256,MI00213,2
OI022322,ORD009257,MI00154,2
OI022323,ORD009257,MI00159,1
OI022324,ORD009257,MI00158,1
OI022325,ORD009258,MI00213,3
OI022326,ORD009259,MI00233,2
OI022327,ORD009259,MI00233,1
OI022328,ORD009259,MI00234,1
OI022329,ORD009260,MI00090,1
OI022330,ORD009260,MI00093,1
OI022331,ORD009260,MI00093,2
OI022332,ORD009261,MI00091,2
OI022333,ORD009261,MI00093,1
OI022334,ORD009261,MI00090,1
OI022335,ORD009262,MI00102,1
OI022336,ORD009262,MI00101,1
OI022337,ORD009263,MI00079,2
OI022338,ORD009263,MI00081,1
OI022339,ORD009264,MI00032,1
OI022340,ORD009264,MI00037,1
OI022341,ORD009264,MI00035,1
OI022342,ORD009264,MI00035,1
OI022343,ORD009265,MI00065,1
OI022344,ORD009266,MI00258,1
OI022345,ORD009267,MI00206,2
OI022346,ORD009267,MI00210,1
OI022347,ORD009267,MI00205,1
OI022348,ORD009267,MI00208,1
OI022349,ORD009268,MI00057,1
OI022350,ORD009268,MI00058,2
OI022351,ORD009268,MI00057,1
OI022352,ORD009269,MI00206,1
OI022353,ORD009270,MI00033,3
OI022354,ORD009270,MI00038,1
OI022355,ORD009270,MI00038,2
OI022356,ORD009271,MI00253,2
OI022357,ORD009271,MI00255,1
OI022358,ORD009272,MI00082,1
OI022359,ORD009272,MI00079,1
OI022360,ORD009273,MI00095,2
OI022361,ORD009273,MI00091,1
OI022362,ORD009274,MI00180,1
OI022363,ORD009274,MI00179,2
OI022364,ORD009274,MI00180,1
OI022365,ORD009274,MI00182,3
OI022366,ORD009275,MI00026,1
OI022367,ORD009275,MI00021,1
OI022368,ORD009276,MI00130,2
OI022369,ORD009276,MI00129,2
OI022370,ORD009277,MI00094,1
OI022371,ORD009277,MI00095,2
OI022372,ORD009278,MI00218,2
OI022373,ORD009278,MI00219,1
OI022374,ORD009279,MI00063,1
OI022375,ORD009279,MI00062,3
OI022376,ORD009280,MI00108,2
OI022377,ORD009280,MI00106,2
OI022378,ORD009281,MI00105,1
OI022379,ORD009281,MI00100,1
OI022380,ORD009282,MI00135,1
OI022381,ORD009282,MI00135,2
OI022382,ORD009283,MI00056,2
OI022383,ORD009283,MI00056,1
OI022384,ORD009283,MI00056,2
OI022385,ORD009283,MI00059,1
OI022386,ORD009284,MI00248,1
OI022387,ORD009284,MI00250,1
OI022388,ORD009285,MI00152,1
OI022389,ORD009285,MI00152,2
OI022390,ORD009285,MI00152,2
OI022391,ORD009286,MI00248,1
OI022392,ORD009286,MI00244,1
OI022393,ORD009287,MI00139,1
OI022394,ORD009287,MI00137,2
OI022395,ORD009287,MI00134,1
OI022396,ORD009287,MI00135,1
OI022397,ORD009288,MI00172,3
OI022398,ORD009289,MI00217,2
OI022399,ORD009289,MI00222,1
OI022400,ORD009290,MI00282,1
OI022401,ORD009290,MI00282,2
OI022402,ORD009290,MI00284,1
OI022403,ORD009291,MI00184,1
OI022404,ORD009292,MI00201,2
OI022405,ORD009292,MI00200,2
OI022406,ORD009292,MI00202,3
OI022407,ORD009293,MI00184,2
OI022408,ORD009294,MI00023,1
OI022409,ORD009294,MI00026,2
OI022410,ORD009294,MI00020,1
OI022411,ORD009295,MI00235,1
OI022412,ORD009295,MI00233,1
OI022413,ORD009296,MI00193,1
OI022414,ORD009296,MI00193,1
OI022415,ORD009296,MI00194,3
OI022416,ORD009297,MI00125,1
OI022417,ORD009297,MI00124,1
OI022418,ORD009298,MI00036,1
OI022419,ORD009299,MI00180,1
OI022420,ORD009299,MI00181,1
OI022421,ORD009299,MI00181,1
OI022422,ORD009300,MI00088,1
OI022423,ORD009300,MI00084,1
OI022424,ORD009300,MI00087,2
OI022425,ORD009301,MI00038,1
OI022426,ORD009302,MI00254,1
OI022427,ORD009302,MI00255,1
OI022428,ORD009302,MI00257,1
OI022429,ORD009303,MI00269,1
OI022430,ORD009303,MI00273,1
OI022431,ORD009304,MI00025,2
OI022432,ORD009304,MI00021,1
OI022433,ORD009305,MI00015,1
OI022434,ORD009305,MI00017,1
OI022435,ORD009306,MI00167,1
OI022436,ORD009306,MI00170,1
OI022437,ORD009306,MI00166,2
OI022438,ORD009307,MI00018,3
OI022439,ORD009307,MI00015,1
OI022440,ORD009307,MI00018,1
OI022441,ORD009308,MI00263,1
OI022442,ORD009308,MI00268,3
OI022443,ORD009308,MI00264,1
OI022444,ORD009309,MI00210,1
OI022445,ORD009309,MI00209,1
OI022446,ORD009310,MI00273,1
OI022447,ORD009310,MI00270,1
OI022448,ORD009311,MI00017,1
OI022449,ORD009311,MI00017,1
OI022450,ORD009311,MI00016,1
OI022451,ORD009311,MI00015,1
OI022452,ORD009312,MI00123,2
OI022453,ORD009312,MI00123,2
OI022454,ORD009313,MI00117,2
OI022455,ORD009313,MI00116,1
OI022456,ORD009313,MI00112,2
OI022457,ORD009314,MI00077,1
OI022458,ORD009314,MI00076,3
OI022459,ORD009314,MI00075,3
OI022460,ORD009315,MI00099,1
OI022461,ORD009315,MI00099,1
OI022462,ORD009316,MI00261,2
OI022463,ORD009316,MI00260,2
OI022464,ORD009316,MI00258,1
OI022465,ORD009317,MI00010,3
OI022466,ORD009317,MI00011,1
OI022467,ORD009317,MI00009,2
OI022468,ORD009318,MI00093,1
OI022469,ORD009318,MI00091,1
OI022470,ORD009319,MI00279,2
OI022471,ORD009319,MI00274,1
OI022472,ORD009319,MI00277,1
OI022473,ORD009320,MI00078,2
OI022474,ORD009320,MI00076,1
OI022475,ORD009321,MI00018,1
OI022476,ORD009321,MI00016,1
OI022477,ORD009321,MI00016,1
OI022478,ORD009321,MI00018,1
OI022479,ORD009322,MI00028,2
OI022480,ORD009322,MI00030,1
OI022481,ORD009323,MI00100,1
OI022482,ORD009323,MI00102,2
OI022483,ORD009323,MI00105,1
OI022484,ORD009324,MI00016,1
OI022485,ORD009324,MI00016,1
OI022486,ORD009325,MI00253,1
OI022487,ORD009325,MI00252,1
OI022488,ORD009326,MI00125,1
OI022489,ORD009326,MI00122,1
OI022490,ORD009326,MI00125,1
OI022491,ORD009327,MI00156,1
OI022492,ORD009327,MI00157,1
OI022493,ORD009327,MI00157,1
OI022494,ORD009328,MI00063,2
OI022495,ORD009328,MI00061,2
OI022496,ORD009329,MI00192,2
OI022497,ORD009330,MI00193,1
OI022498,ORD009330,MI00190,1
OI022499,ORD009330,MI00193,1
OI022500,ORD009331,MI00234,2
OI022501,ORD009331,MI00236,2
OI022502,ORD009332,MI00069,1
OI022503,ORD009332,MI00071,1
OI022504,ORD009332,MI00066,1
OI022505,ORD009333,MI00087,1
OI022506,ORD009333,MI00083,2
OI022507,ORD009333,MI00084,2
OI022508,ORD009334,MI00152,1
OI022509,ORD009334,MI00151,1
OI022510,ORD009334,MI00152,1
OI022511,ORD009335,MI00149,2
OI022512,ORD009335,MI00146,2
OI022513,ORD009336,MI00169,1
OI022514,ORD009336,MI00168,3
OI022515,ORD009336,MI00169,1
OI022516,ORD009336,MI00171,1
OI022517,ORD009337,MI00160,1
OI022518,ORD009337,MI00161,2
OI022519,ORD009338,MI00219,1
OI022520,ORD009338,MI00217,1
OI022521,ORD009338,MI00222,2
OI022522,ORD009338,MI00222,1
OI022523,ORD009339,MI00068,1
OI022524,ORD009339,MI00068,1
OI022525,ORD009340,MI00210,1
OI022526,ORD009340,MI00206,1
OI022527,ORD009341,MI00203,2
OI022528,ORD009341,MI00203,2
OI022529,ORD009341,MI00202,2
OI022530,ORD009342,MI00099,1
OI022531,ORD009342,MI00098,1
OI022532,ORD009342,MI00096,1
OI022533,ORD009343,MI00218,2
OI022534,ORD009343,MI00217,2
OI022535,ORD009343,MI00219,1
OI022536,ORD009344,MI00217,1
OI022537,ORD009345,MI00197,1
OI022538,ORD009345,MI00197,1
OI022539,ORD009345,MI00197,1
OI022540,ORD009346,MI00149,1
OI022541,ORD009347,MI00270,1
OI022542,ORD009347,MI00272,2
OI022543,ORD009347,MI00269,1
OI022544,ORD009348,MI00066,2
OI022545,ORD009348,MI00071,3
OI022546,ORD009349,MI00137,1
OI022547,ORD009349,MI00135,2
OI022548,ORD009350,MI00242,1
OI022549,ORD009350,MI00242,2
OI022550,ORD009351,MI00083,2
OI022551,ORD009351,MI00087,1
OI022552,ORD009351,MI00088,1
OI022553,ORD009352,MI00137,3
OI022554,ORD009352,MI00135,2
OI022555,ORD009353,MI00198,2
OI022556,ORD009353,MI00196,1
OI022557,ORD009354,MI00129,1
OI022558,ORD009355,MI00265,1
OI022559,ORD009355,MI00262,1
OI022560,ORD009356,MI00108,1
OI022561,ORD009356,MI00108,2
OI022562,ORD009357,MI00167,1
OI022563,ORD009357,MI00168,3
OI022564,ORD009358,MI00230,2
OI022565,ORD009358,MI00231,2
OI022566,ORD009359,MI00211,3
OI022567,ORD009359,MI00214,2
OI022568,ORD009359,MI00213,1
OI022569,ORD009360,MI00222,1
OI022570,ORD009360,MI00220,1
OI022571,ORD009361,MI00228,1
OI022572,ORD009361,MI00225,1
OI022573,ORD009361,MI00224,2
OI022574,ORD009362,MI00056,1
OI022575,ORD009362,MI00056,1
OI022576,ORD009363,MI00284,2
OI022577,ORD009363,MI00283,2
OI022578,ORD009364,MI00053,1
OI022579,ORD009364,MI00053,1
OI022580,ORD009365,MI00194,1
OI022581,ORD009365,MI00190,1
OI022582,ORD009365,MI00189,2
OI022583,ORD009366,MI00121,1
OI022584,ORD009366,MI00120,3
OI022585,ORD009366,MI00121,1
OI022586,ORD009366,MI00121,1
OI022587,ORD009367,MI00254,1
OI022588,ORD009367,MI00257,1
OI022589,ORD009367,MI00257,1
OI022590,ORD009368,MI00147,2
OI022591,ORD009368,MI00149,1
OI022592,ORD009368,MI00146,1
OI022593,ORD009368,MI00146,1
OI022594,ORD009369,MI00098,1
OI022595,ORD009369,MI00099,3
OI022596,ORD009370,MI00021,2
OI022597,ORD009371,MI00210,2
OI022598,ORD009371,MI00209,1
OI022599,ORD009372,MI00050,1
OI022600,ORD009373,MI00138,1
OI022601,ORD009373,MI00133,2
OI022602,ORD009374,MI00263,1
OI022603,ORD009374,MI00262,1
OI022604,ORD009375,MI00224,2
OI022605,ORD009375,MI00227,1
OI022606,ORD009375,MI00223,1
OI022607,ORD009376,MI00069,2
OI022608,ORD009376,MI00070,1
OI022609,ORD009377,MI00094,1
OI022610,ORD009377,MI00091,1
OI022611,ORD009377,MI00093,2
OI022612,ORD009378,MI00256,1
OI022613,ORD009378,MI00254,2
OI022614,ORD009379,MI00045,2
OI022615,ORD009379,MI00044,1
OI022616,ORD009379,MI00047,1
OI022617,ORD009380,MI00209,2
OI022618,ORD009380,MI00210,1
OI022619,ORD009380,MI00207,1
OI022620,ORD009380,MI00206,2
OI022621,ORD009381,MI00145,1
OI022622,ORD009381,MI00143,1
OI022623,ORD009382,MI00127,1
OI022624,ORD009382,MI00132,1
OI022625,ORD009382,MI00130,2
OI022626,ORD009383,MI00176,2
OI022627,ORD009384,MI00201,1
OI022628,ORD009384,MI00202,2
OI022629,ORD009384,MI00200,2
OI022630,ORD009385,MI00096,1
OI022631,ORD009385,MI00099,1
OI022632,ORD009386,MI00168,1
OI022633,ORD009386,MI00169,2
OI022634,ORD009387,MI00193,1
OI022635,ORD009387,MI00194,1
OI022636,ORD009387,MI00190,2
OI022637,ORD009388,MI00229,1
OI022638,ORD009388,MI00232,1
OI022639,ORD009388,MI00229,1
OI022640,ORD009388,MI00232,1
OI022641,ORD009389,MI00282,2
OI022642,ORD009389,MI00282,2
OI022643,ORD009390,MI00121,1
OI022644,ORD009390,MI00119,2
OI022645,ORD009390,MI00121,1
OI022646,ORD009391,MI00042,1
OI022647,ORD009391,MI00040,2
OI022648,ORD009391,MI00041,1
OI022649,ORD009391,MI00039,1
OI022650,ORD009392,MI00123,1
OI022651,ORD009392,MI00124,1
OI022652,ORD009392,MI00123,1
OI022653,ORD009393,MI00096,1
OI022654,ORD009393,MI00096,1
OI022655,ORD009394,MI00034,1
OI022656,ORD009394,MI00034,1
OI022657,ORD009394,MI00035,1
OI022658,ORD009394,MI00036,1
OI022659,ORD009395,MI00059,1
OI022660,ORD009395,MI00057,1
OI022661,ORD009395,MI00056,2
OI022662,ORD009396,MI00195,1
OI022663,ORD009396,MI00197,2
OI022664,ORD009396,MI00197,3
OI022665,ORD009397,MI00195,2
OI022666,ORD009397,MI00198,1
OI022667,ORD009397,MI00195,2
OI022668,ORD009398,MI00273,1
OI022669,ORD009398,MI00273,2
OI022670,ORD009398,MI00270,1
OI022671,ORD009398,MI00269,1
OI022672,ORD009399,MI00228,2
OI022673,ORD009400,MI00027,1
OI022674,ORD009401,MI00229,1
OI022675,ORD009401,MI00229,1
OI022676,ORD009402,MI00060,1
OI022677,ORD009402,MI00064,1
OI022678,ORD009403,MI00234,2
OI022679,ORD009403,MI00233,1
OI022680,ORD009403,MI00234,2
OI022681,ORD009404,MI00251,2
OI022682,ORD009404,MI00253,1
OI022683,ORD009404,MI00257,1
OI022684,ORD009405,MI00119,3
OI022685,ORD009405,MI00121,2
OI022686,ORD009405,MI00119,3
OI022687,ORD009406,MI00095,1
OI022688,ORD009406,MI00090,1
OI022689,ORD009406,MI00091,1
OI022690,ORD009407,MI00171,1
OI022691,ORD009407,MI00171,1
OI022692,ORD009407,MI00169,3
OI022693,ORD009408,MI00151,1
OI022694,ORD009408,MI00150,2
OI022695,ORD009408,MI00150,2
OI022696,ORD009408,MI00151,1
OI022697,ORD009409,MI00025,1
OI022698,ORD009409,MI00026,1
OI022699,ORD009410,MI00087,2
OI022700,ORD009410,MI00086,2
OI022701,ORD009410,MI00087,2
OI022702,ORD009410,MI00085,2
OI022703,ORD009411,MI00189,1
OI022704,ORD009412,MI00007,2
OI022705,ORD009412,MI00002,1
OI022706,ORD009413,MI00258,2
OI022707,ORD009413,MI00260,1
OI022708,ORD009414,MI00205,2
OI022709,ORD009414,MI00205,1
OI022710,ORD009414,MI00207,2
OI022711,ORD009415,MI00204,1
OI022712,ORD009415,MI00204,2
OI022713,ORD009416,MI00191,1
OI022714,ORD009416,MI00193,1
OI022715,ORD009417,MI00232,2
OI022716,ORD009417,MI00229,1
OI022717,ORD009417,MI00232,1
OI022718,ORD009418,MI00204,1
OI022719,ORD009419,MI00224,1
OI022720,ORD009419,MI00224,1
OI022721,ORD009419,MI00223,2
OI022722,ORD009420,MI00243,1
OI022723,ORD009420,MI00240,1
OI022724,ORD009421,MI00267,1
OI022725,ORD009421,MI00266,1
OI022726,ORD009422,MI00178,3
OI022727,ORD009422,MI00179,1
OI022728,ORD009423,MI00116,1
OI022729,ORD009424,MI00267,1
OI022730,ORD009424,MI00263,1
OI022731,ORD009425,MI00030,1
OI022732,ORD009426,MI00250,1
OI022733,ORD009426,MI00250,1
OI022734,ORD009426,MI00249,1
OI022735,ORD009427,MI00049,1
OI022736,ORD009427,MI00055,2
OI022737,ORD009427,MI00052,1
OI022738,ORD009428,MI00275,2
OI022739,ORD009429,MI00125,2
OI022740,ORD009429,MI00123,1
OI022741,ORD009430,MI00111,2
OI022742,ORD009430,MI00107,2
OI022743,ORD009430,MI00107,1
OI022744,ORD009431,MI00076,2
OI022745,ORD009431,MI00073,2
OI022746,ORD009432,MI00058,1
OI022747,ORD009432,MI00058,1
OI022748,ORD009432,MI00058,1
OI022749,ORD009433,MI00042,1
OI022750,ORD009433,MI00041,1
OI022751,ORD009434,MI00249,1
OI022752,ORD009434,MI00249,1
OI022753,ORD009434,MI00250,2
OI022754,ORD009435,MI00066,1
OI022755,ORD009435,MI00070,1
OI022756,ORD009435,MI00069,2
OI022757,ORD009436,MI00083,1
OI022758,ORD009436,MI00086,2
OI022759,ORD009437,MI00264,1
OI022760,ORD009438,MI00097,2
OI022761,ORD009438,MI00096,2
OI022762,ORD009439,MI00079,1
OI022763,ORD009439,MI00079,2
OI022764,ORD009440,MI00243,1
OI022765,ORD009440,MI00237,1
OI022766,ORD009441,MI00017,1
OI022767,ORD009441,MI00015,1
OI022768,ORD009441,MI00018,2
OI022769,ORD009442,MI00066,1
OI022770,ORD009442,MI00069,1
OI022771,ORD009442,MI00068,1
OI022772,ORD009443,MI00124,1
OI022773,ORD009444,MI00212,1
OI022774,ORD009444,MI00216,2
OI022775,ORD009445,MI00050,1
OI022776,ORD009446,MI00034,1
OI022777,ORD009446,MI00034,2
OI022778,ORD009446,MI00034,1
OI022779,ORD009446,MI00033,1
OI022780,ORD009447,MI00205,1
OI022781,ORD009447,MI00206,1
OI022782,ORD009447,MI00210,1
OI022783,ORD009447,MI00206,1
OI022784,ORD009448,MI00131,2
OI022785,ORD009449,MI00244,1
OI022786,ORD009449,MI00250,2
OI022787,ORD009449,MI00247,1
OI022788,ORD009450,MI00043,1
OI022789,ORD009450,MI00048,1
OI022790,ORD009451,MI00211,1
OI022791,ORD009452,MI00003,1
OI022792,ORD009452,MI00001,3
OI022793,ORD009452,MI00005,1
OI022794,ORD009453,MI00124,1
OI022795,ORD009453,MI00123,2
OI022796,ORD009454,MI00154,1
OI022797,ORD009454,MI00157,1
OI022798,ORD009455,MI00046,2
OI022799,ORD009455,MI00045,1
OI022800,ORD009455,MI00044,1
OI022801,ORD009456,MI00111,1
OI022802,ORD009456,MI00107,1
OI022803,ORD009457,MI00058,2
OI022804,ORD009457,MI00056,1
OI022805,ORD009458,MI00009,1
OI022806,ORD009458,MI00013,1
OI022807,ORD009459,MI00092,2
OI022808,ORD009460,MI00278,1
OI022809,ORD009461,MI00080,1
OI022810,ORD009461,MI00082,3
OI022811,ORD009461,MI00082,1
OI022812,ORD009462,MI00096,1
OI022813,ORD009462,MI00099,1
OI022814,ORD009463,MI00274,1
OI022815,ORD009463,MI00280,1
OI022816,ORD009463,MI00276,2
OI022817,ORD009464,MI00013,1
OI022818,ORD009464,MI00008,1
OI022819,ORD009465,MI00056,1
OI022820,ORD009465,MI00056,1
OI022821,ORD009465,MI00056,1
OI022822,ORD009466,MI00230,1
OI022823,ORD009466,MI00230,1
OI022824,ORD009467,MI00152,1
OI022825,ORD009467,MI00152,1
OI022826,ORD009468,MI00221,1
OI022827,ORD009469,MI00018,1
OI022828,ORD009469,MI00018,1
OI022829,ORD009470,MI00197,2
OI022830,ORD009470,MI00196,2
OI022831,ORD009471,MI00279,1
OI022832,ORD009471,MI00278,2
OI022833,ORD009472,MI00217,1
OI022834,ORD009472,MI00217,1
OI022835,ORD009472,MI00222,1
OI022836,ORD009472,MI00220,1
OI022837,ORD009473,MI00115,1
OI022838,ORD009473,MI00113,1
OI022839,ORD009474,MI00165,2
OI022840,ORD009474,MI00162,2
OI022841,ORD009475,MI00114,1
OI022842,ORD009475,MI00113,1
OI022843,ORD009476,MI00154,1
OI022844,ORD009476,MI00156,2
OI022845,ORD009477,MI00088,1
OI022846,ORD009477,MI00083,1
OI022847,ORD009477,MI00089,1
OI022848,ORD009478,MI00230,1
OI022849,ORD009478,MI00232,1
OI022850,ORD009478,MI00230,1
OI022851,ORD009479,MI00057,1
OI022852,ORD009479,MI00057,2
OI022853,ORD009480,MI00206,1
OI022854,ORD009480,MI00207,1
OI022855,ORD009480,MI00208,2
OI022856,ORD009481,MI00233,1
OI022857,ORD009481,MI00235,3
OI022858,ORD009482,MI00108,1
OI022859,ORD009483,MI00074,1
OI022860,ORD009483,MI00077,1
OI022861,ORD009483,MI00077,2
OI022862,ORD009483,MI00074,1
OI022863,ORD009484,MI00161,1
OI022864,ORD009485,MI00122,1
OI022865,ORD009485,MI00123,1
OI022866,ORD009486,MI00015,2
OI022867,ORD009486,MI00016,2
OI022868,ORD009486,MI00017,1
OI022869,ORD009487,MI00021,2
OI022870,ORD009487,MI00026,1
OI022871,ORD009488,MI00283,2
OI022872,ORD009488,MI00282,1
OI022873,ORD009488,MI00283,1
OI022874,ORD009489,MI00273,2
OI022875,ORD009489,MI00271,1
OI022876,ORD009489,MI00273,1
OI022877,ORD009490,MI00260,2
OI022878,ORD009490,MI00258,2
OI022879,ORD009490,MI00260,1
OI022880,ORD009490,MI00261,2
OI022881,ORD009491,MI00092,1
OI022882,ORD009491,MI00094,1
OI022883,ORD009491,MI00093,1
OI022884,ORD009492,MI00082,1
OI022885,ORD009492,MI00081,2
OI022886,ORD009493,MI00184,1
OI022887,ORD009494,MI00085,1
OI022888,ORD009494,MI00085,1
OI022889,ORD009494,MI00083,1
OI022890,ORD009495,MI00125,1
OI022891,ORD009496,MI00221,1
OI022892,ORD009497,MI00270,1
OI022893,ORD009497,MI00269,1
OI022894,ORD009498,MI00133,1
OI022895,ORD009498,MI00133,1
OI022896,ORD009499,MI00060,1
OI022897,ORD009499,MI00064,1
OI022898,ORD009499,MI00064,1
OI022899,ORD009500,MI00228,1
OI022900,ORD009501,MI00271,1
OI022901,ORD009501,MI00271,1
OI022902,ORD009501,MI00269,1
OI022903,ORD009502,MI00074,1
OI022904,ORD009502,MI00073,2
OI022905,ORD009502,MI00073,2
OI022906,ORD009503,MI00141,1
OI022907,ORD009503,MI00141,2
OI022908,ORD009503,MI00145,1
OI022909,ORD009504,MI00044,1
OI022910,ORD009504,MI00043,1
OI022911,ORD009504,MI00046,2
OI022912,ORD009504,MI00047,2
OI022913,ORD009505,MI00152,1
OI022914,ORD009505,MI00152,1
OI022915,ORD009505,MI00150,2
OI022916,ORD009506,MI00057,1
OI022917,ORD009506,MI00057,2
OI022918,ORD009507,MI00218,1
OI022919,ORD009507,MI00220,3
OI022920,ORD009508,MI00222,2
OI022921,ORD009508,MI00217,1
OI022922,ORD009509,MI00248,1
OI022923,ORD009509,MI00249,1
OI022924,ORD009510,MI00095,1
OI022925,ORD009510,MI00091,2
OI022926,ORD009511,MI00258,2
OI022927,ORD009511,MI00261,1
OI022928,ORD009512,MI00264,1
OI022929,ORD009512,MI00263,2
OI022930,ORD009512,MI00267,1
OI022931,ORD009512,MI00265,1
OI022932,ORD009513,MI00018,1
OI022933,ORD009513,MI00017,1
OI022934,ORD009513,MI00016,1
OI022935,ORD009514,MI00283,1
OI022936,ORD009515,MI00095,1
OI022937,ORD009515,MI00093,1
OI022938,ORD009515,MI00094,1
OI022939,ORD009515,MI00094,2
OI022940,ORD009516,MI00147,1
OI022941,ORD009516,MI00149,1
OI022942,ORD009517,MI00120,1
OI022943,ORD009517,MI00118,1
OI022944,ORD009517,MI00118,3
OI022945,ORD009518,MI00142,1
OI022946,ORD009518,MI00140,1
OI022947,ORD009518,MI00145,1
OI022948,ORD009518,MI00142,2
OI022949,ORD009519,MI00150,1
OI022950,ORD009519,MI00152,2
OI022951,ORD009519,MI00151,2
OI022952,ORD009519,MI00150,1
OI022953,ORD009520,MI00279,2
OI022954,ORD009521,MI00044,2
